triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Charles Bridge', 'LOCATED_IN', 'Prague');True;[('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Charles Bridge', 'LOCATED_IN', 'Prague 1')];True;[('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Czech Republic'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'maintained by', 'Prague City Gallery'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Malá Strana'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Malá Strana'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'located in the administrative territorial entity', 'Prague 1'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'LOCATED_IN', 'Charles Bridge'), ('Statue of Nicholas of Tolentino, Charles Bridge', 'description', 'Statue in Prague, Czech Republic'), ('Charles Bridge', 'LOCATED_IN', 'Czech Republic'), ('Charles Bridge', 'LOCATED_IN', 'Old Town'), ('Charles Bridge', 'LOCATED_IN', 'Old Town'), ('Charles Bridge', 'LOCATED_IN', 'Malá Strana'), ('Charles Bridge', 'LOCATED_IN', 'Malá Strana'), ('Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Charles Bridge', 'LOCATED_IN', 'Prague 1'), ('Charles Bridge', 'located in the administrative territorial entity', 'Prague 1')]
('Prague', 'LOCATED_IN', 'Czech Republic');False;;False;
('Bhausaheb Patil Chikatgaonkar', 'ELECTED_TO', 'Assembly Election 2014');False;;False;
('Bhausaheb Patil Chikatgaonkar', 'REPRESENTS', 'Maharashtra');False;;True;[('Bhausaheb Patil Chikatgaonkar', 'HAS_POSITION', 'Member of the Maharashtra Legislature'), ('Bhausaheb Patil Chikatgaonkar', 'position held', 'Member of the Maharashtra Legislature')]
('Ture Turesson (Bielke)', 'BORN_ON', 'unknown');False;;True;[('Ture Turesson', 'BORN_ON', '1425')]
('Ture Turesson (Bielke)', 'HAS_OCCUPATION', 'Kalmar Union period');False;;False;
('Ture Turesson (Bielke)', 'HAS_POSITION', 'Axvall Castle');False;;True;[('Ture Turesson', 'HAS_POSITION', 'lawspeaker'), ('Ture Turesson', 'HAS_POSITION', 'høvedsmand / hövitsman / høvedsmann'), ('Ture Turesson', 'HAS_POSITION', 'Riksråd')]
('Ture Turesson (Bielke)', 'LIVES_IN', 'Stockholm');False;;False;
('Ture Turesson (Bielke)', 'LIVES_IN', 'Kalmar');False;;False;
('Ture Turesson (Bielke)', 'LIVES_IN', 'Denmark');False;;False;
('Kalmar Union period', 'OCCURS_IN', '1452');False;;False;
('Kalmar Union period', 'OCCURS_IN', '1472');False;;False;
('Ture Turesson (Bielke)', 'HAS_LOCATION', 'Öland');False;;False;
('Thomas John Broom', 'BORN_ON', '22/01/1914');False;;False;
('Thomas John Broom', 'DIED_ON', '18/05/2010');False;;False;
('Thomas John Broom', 'HAS_RANK', 'MilitaryRank');False;;False;
('Thomas John Broom', 'HAS_AWARD', 'Distinguished Flying Cross');False;;False;
('Kasey Remel Palmer', 'BORN_ON', '09/11/1996');True;[('Kasey Palmer', 'BORN_ON', '09/11/1996')];True;[('Kasey Palmer', 'BORN_ON', '09/11/1996')]
('Kasey Remel Palmer', 'BORN_IN', 'England');False;;True;[('Kasey Palmer', 'BORN_IN', 'London Borough of Lewisham'), ('Kasey Palmer', 'PLAYS_FOR', 'England national under-21 association football team'), ('Kasey Palmer', 'member of sports team', 'England national under-21 association football team'), ('Kasey Palmer', 'country for sport', 'England')]
('Kasey Remel Palmer', 'HAS_NATIONALITY', 'England');False;;True;[('Kasey Palmer', 'HAS_NATIONALITY', 'English'), ('Kasey Palmer', 'PLAYS_FOR', 'England national under-21 association football team'), ('Kasey Palmer', 'member of sports team', 'England national under-21 association football team'), ('Kasey Palmer', 'country for sport', 'England')]
('Kasey Remel Palmer', 'REPRESENTS', 'Jamaica');False;;True;[('Kasey Palmer', 'country for sport', 'Jamaica')]
('Theocratic Government', 'HAS_ORGANIZATION', 'The Church of God (Jerusalem Acres)');False;;False;
('Theocratic Government', 'HAS_ORGANIZATION', 'Church of God');False;;False;
('Theocratic Government', 'HAS_ORGANIZATION', 'Church of God of Prophecy');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Anointed Leader');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Twelve Apostles');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Seven Business Overseers');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Seventy-Two Prophets');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Various Bishops');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Deacons');False;;False;
('Theocratic Government', 'HAS_POSITION', 'Ministers');False;;False;
('Tara Palmeri', 'BORN_ON', '01/09/1987');True;[('Tara Palmeri', 'BORN_ON', '01/09/1987')];True;[('Tara Palmeri', 'BORN_ON', '01/09/1987')]
('Tara Palmeri', 'HAS_OCCUPATION', 'Senior Political Correspondent');False;;True;[('Tara Palmeri', 'HAS_OCCUPATION', 'journalist'), ('Tara Palmeri', 'occupation', 'journalist')]
('Tara Palmeri', 'HAS_OCCUPATION', 'Chief National Correspondent');False;;True;[('Tara Palmeri', 'HAS_OCCUPATION', 'journalist'), ('Tara Palmeri', 'occupation', 'journalist')]
('Tara Palmeri', 'HAS_OCCUPATION', 'Host and Chief Investigative Reporter');False;;True;[('Tara Palmeri', 'HAS_OCCUPATION', 'journalist'), ('Tara Palmeri', 'occupation', 'journalist')]
('Tara Palmeri', 'HAS_OCCUPATION', 'White House Correspondent');False;;True;[('Tara Palmeri', 'HAS_OCCUPATION', 'journalist'), ('Tara Palmeri', 'occupation', 'journalist')]
('Tara Palmeri', 'HAS_ORGANIZATION', 'Puck');False;;False;
('Tara Palmeri', 'HAS_ORGANIZATION', 'Politico');False;;False;
('Tara Palmeri', 'HAS_ORGANIZATION', 'Sony Music');False;;False;
('Tara Palmeri', 'HAS_ORGANIZATION', 'Washington Examiner');False;;False;
('Tara Palmeri', 'HAS_ORGANIZATION', 'New York Post');False;;True;[('Tara Palmeri', 'BORN_IN', 'New York'), ('Tara Palmeri', 'place of birth', 'New York')]
"(""Joe's Blues (Johnny Hodges and Wild Bill Davis album)"", 'FEATURED_IN', ""Joe's Blues (Joe Pass album)"")";False;;True;"[(""Joe's Blues"", 'instance of', 'album'), (""Joe's Blues"", 'PERFORMED_BY', 'Joe Pass'), (""Joe's Blues"", 'performer', 'Joe Pass'), (""Joe's Blues"", 'label', ""Joe's Blues"")]"
('How Funny!!', 'DIRECTED_BY', 'Nilu Doma Sherpa');True;[('How Funny', 'DIRECTED_BY', 'Nilu Doma Sherpa'), ('How Funny!!', 'DIRECTED_BY', 'Nilu Doma Sherpa')];True;[('How Funny', 'DIRECTED_BY', 'Deddy Mizwar'), ('How Funny', 'DIRECTED_BY', 'Nilu Doma Sherpa'), ('How Funny', 'director', 'Nilu Doma Sherpa'), ('How Funny!!', 'DIRECTED_BY', 'Nilu Doma Sherpa'), ('How Funny!!', 'director', 'Nilu Doma Sherpa')]
('How Funny!!', 'PRODUCED_BY', 'Malvika Subba');True;[('How Funny', 'PRODUCED_BY', 'Malvika Subba'), ('How Funny!!', 'PRODUCED_BY', 'Malvika Subba')];True;[('How Funny', 'PRODUCED_BY', 'Zairin Zain'), ('How Funny', 'PRODUCED_BY', 'Malvika Subba'), ('How Funny', 'producer', 'Malvika Subba'), ('How Funny!!', 'PRODUCED_BY', 'Malvika Subba'), ('How Funny!!', 'producer', 'Malvika Subba')]
('How Funny!!', 'STARS_IN', 'Dayahang Rai');False;;True;[('How Funny', 'FEATURES', 'Dayahang Rai'), ('How Funny', 'cast member', 'Dayahang Rai'), ('How Funny!!', 'FEATURES', 'Dayahang Rai'), ('How Funny!!', 'cast member', 'Dayahang Rai')]
('How Funny!!', 'STARS_IN', 'Priyanka Karki');False;;True;[('How Funny!!', 'FEATURES', 'Priyanka Karki'), ('How Funny!!', 'cast member', 'Priyanka Karki')]
('How Funny!!', 'STARS_IN', 'Keki Adhikari');False;;True;[('How Funny!!', 'FEATURES', 'Keki Adhikari'), ('How Funny!!', 'cast member', 'Keki Adhikari')]
('How Funny!!', 'STARS_IN', 'Anoop Bikram Shahi');False;;True;[('How Funny!!', 'FEATURES', 'Anoop Bikram Shahi'), ('How Funny!!', 'cast member', 'Anoop Bikram Shahi')]
('How Funny!!', 'STARS_IN', 'Nisha Adhikari');False;;True;[('How Funny!!', 'FEATURES', 'Nisha Adhikari'), ('How Funny!!', 'cast member', 'Nisha Adhikari')]
('First week screening', 'OCCURS_IN', 'Kathmandu');False;;False;
('Bertram Charles Ballard', 'BORN_ON', '22/01/1903');True;[('Bertram Charles Ballard', 'BORN_ON', '22/01/1903')];True;[('Bertram Charles Ballard', 'BORN_ON', '22/01/1903')]
('Bertram Charles Ballard', 'DIED_ON', '15/07/1981');True;[('Bertram Charles Ballard', 'DIED_ON', '1981')];True;[('Bertram Charles Ballard', 'DIED_ON', '1981'), ('Bertram Charles Ballard', 'date of death', '1981')]
('Bertram Charles Ballard', 'HAS_OCCUPATION', 'Order of Australia');False;;True;[('Bertram Charles Ballard', 'HAS_OCCUPATION', 'diplomat'), ('Bertram Charles Ballard', 'occupation', 'diplomat'), ('Bertram Charles Ballard', 'WON_AWARD', 'Member of the Order of Australia'), ('Bertram Charles Ballard', 'award received', 'Member of the Order of Australia'), ('Bertram Charles Ballard', 'country of citizenship', 'Australia'), ('Bertram Charles Ballard', 'country of citizenship', 'Australia'), ('Bertram Charles Ballard', 'HAS_OCCUPATION', 'diplomat'), ('Bertram Charles Ballard', 'occupation', 'diplomat'), ('Bertram Charles Ballard', 'WON_AWARD', 'Member of the Order of Australia'), ('Bertram Charles Ballard', 'award received', 'Member of the Order of Australia')]
('Bertram Charles Ballard', 'STUDIED_AT', 'University of Melbourne');False;;True;[('Bertram Charles Ballard', 'EDUCATED_AT', 'University of Melbourne'), ('Bertram Charles Ballard', 'educated at', 'University of Melbourne'), ('Bertram Charles Ballard', 'EDUCATED_AT', 'University of Melbourne'), ('Bertram Charles Ballard', 'educated at', 'University of Melbourne')]
('Nauhjheel', 'IS_PART_OF', 'Mathura');False;;True;[('Nauhjheel Banger', 'LOCATED_IN', 'Mathura district'), ('Nauhjheel Banger', 'LOCATED_IN', 'Mathura district'), ('Nauhjheel Banger', 'located in the administrative territorial entity', 'Mathura district')]
('Nauhjheel', 'LOCATED_NEAR', 'Mathura');False;;True;[('Nauhjheel Banger', 'LOCATED_IN', 'Mathura district'), ('Nauhjheel Banger', 'LOCATED_IN', 'Mathura district'), ('Nauhjheel Banger', 'located in the administrative territorial entity', 'Mathura district')]
('Nauhjheel', 'LOCATED_NEAR', 'Vrindavan');False;;False;
('Nauhjheel', 'LOCATED_NEAR', 'Delhi');False;;False;
('Yamuna Expressway', 'CONNECTS', 'Nauhjheel');False;;False;
('Shree Jhari Hanuman Temple', 'HAS_LOCATION', 'Nauhjheel');False;;False;
('Ralph Humphrey', 'BORN_ON', '14/04/1932');True;[('Ralph Humphrey', 'BORN_ON', '14/04/1932')];True;[('Ralph Humphrey', 'BORN_ON', '14/04/1932')]
('Ralph Humphrey', 'DIED_ON', '14/07/1990');True;[('Ralph Humphrey', 'DIED_ON', '14/07/1990')];True;[('Ralph Humphrey', 'DIED_ON', '14/07/1990'), ('Ralph Humphrey', 'work period (end)', '1990')]
('Ralph Humphrey', 'LIVES_IN', 'New York, NY');False;;False;
('Tristan Purifoy', 'PLAYS_FOR', 'Columbus Lions');False;;True;[('Tristan Purifoy', 'PLAYS_FOR', 'North Alabama Lions football')]
('Tristan Purifoy', 'STUDIED_AT', 'University of North Alabama');False;;False;
('Tristan Purifoy', 'BORN_IN', 'Hoover, Alabama');False;;True;[('Tristan Purifoy', 'BORN_IN', 'Colony')]
('Tristan Purifoy', 'HAS_SPORT', 'National Arena League (NAL)');False;;True;[('Tristan Purifoy', 'sport', 'American football')]
('Tobias Is an Angel', 'DIRECTED_BY', 'The Yser Testament');False;;True;[('Tobias Is an Angel', 'DIRECTED_BY', 'Yves Allégret')]
('Tobias Is an Angel', 'SET_IN', 'Toulon');False;;False;
('Lost Film', 'OCCURS_IN', 'Tobias Is an Angel');False;;False;
('Tobias Is an Angel', 'SET_IN', 'Vichy France');False;;True;[('Tobias Is an Angel', 'ORIGINATES_FROM', 'France'), ('Tobias Is an Angel', 'country of origin', 'France')]
('Stanislav Ivanovich Pozhlakov', 'BORN_ON', '04/01/1937');False;;True;[('Stanislav Pozhlakov', 'BORN_ON', '14/01/1937')]
('Stanislav Ivanovich Pozhlakov', 'DIED_ON', '26/09/2003');True;[('Stanislav Pozhlakov', 'DIED_ON', '26/09/2003')];True;[('Stanislav Pozhlakov', 'DIED_ON', '26/09/2003')]
('Stanislav Ivanovich Pozhlakov', 'HAS_OCCUPATION', 'Jazz Musician');True;[('Stanislav Pozhlakov', 'HAS_OCCUPATION', 'jazz musician'), ('Stanislav Pozhlakov', 'occupation', 'jazz musician')];True;[('Stanislav Pozhlakov', 'HAS_OCCUPATION', 'composer'), ('Stanislav Pozhlakov', 'occupation', 'composer'), ('Stanislav Pozhlakov', 'HAS_OCCUPATION', 'jazz musician'), ('Stanislav Pozhlakov', 'occupation', 'jazz musician'), ('Stanislav Pozhlakov', 'BELONGS_TO_GENRE', 'jazz'), ('Stanislav Pozhlakov', 'genre', 'jazz')]
('Stanislav Ivanovich Pozhlakov', 'HAS_ORGANIZATION', 'Saint Petersburg Union of Composers');False;;True;[('Stanislav Pozhlakov', 'DIED_IN', 'Saint Petersburg'), ('Stanislav Pozhlakov', 'place of death', 'Saint Petersburg'), ('Stanislav Pozhlakov', 'HAS_OCCUPATION', 'composer'), ('Stanislav Pozhlakov', 'occupation', 'composer')]
('Stanislav Ivanovich Pozhlakov', 'HAS_AWARD', 'Honored Art Worker of Russia');False;;True;[('Stanislav Pozhlakov', 'WON_AWARD', 'Honored art worker of the Russian Federation'), ('Stanislav Pozhlakov', 'award received', 'Honored art worker of the Russian Federation')]
('Stanislav Ivanovich Pozhlakov', 'CREATED', 'Latitude Lullaby');False;;False;
('Stanislav Ivanovich Pozhlakov', 'CREATED', 'Four Rains');False;;False;
('Stanislav Ivanovich Pozhlakov', 'CREATED', 'Song About a Good Man');False;;False;
('Stanislav Ivanovich Pozhlakov', 'CREATED', 'At the Pier');False;;False;
('Byal Orchard Historic District', 'LOCATED_IN', 'Mingo, Iowa');True;[('Byal Orchard Historic District', 'LOCATED_IN', 'Iowa'), ('Byal Orchard Historic District', 'LOCATED_IN', 'Iowa')];True;[('Byal Orchard Historic District', 'LOCATED_IN', 'United States'), ('Byal Orchard Historic District', 'LOCATED_IN', 'Iowa'), ('Byal Orchard Historic District', 'LOCATED_IN', 'Iowa'), ('Byal Orchard Historic District', 'located in the administrative territorial entity', 'Iowa')]
('Byal Orchard Historic District', 'HAS_RESOURCE', 'None');False;;False;
('Byal Orchard Historic District', 'HAS_FEATURE', 'Apple');False;;False;
('Byal Orchard Historic District', 'HAS_FEATURE', 'Ash and Mulberry');False;;False;
('Byal Orchard Historic District', 'HAS_STRUCTURE', 'None');False;;False;
('Armistice Day Blizzard', 'OCCURRED_IN', 'Mingo, Iowa');False;;False;
('Byal Orchard Historic District', 'HAS_ORGANIZATION', 'Iowa State University');False;;True;[('Byal Orchard Historic District', 'LOCATED_IN', 'Iowa'), ('Byal Orchard Historic District', 'LOCATED_IN', 'Iowa'), ('Byal Orchard Historic District', 'located in the administrative territorial entity', 'Iowa')]
('Hugh Byale', 'PARTICIPATED_IN', 'Byal Orchard Historic District');False;;False;
('Roscoe Byale', 'PARTICIPATED_IN', 'Byal Orchard Historic District');False;;False;
('Steven L. Labriola', 'ELECTED_TO', 'New York State Assembly Service');False;;True;[('Steven L. Labriola', 'HAS_POSITION', 'member of the New York State Assembly'), ('Steven L. Labriola', 'position held', 'member of the New York State Assembly')]
('Steven L. Labriola', 'PARTICIPATES_IN', 'Oyster Bay Town Board Appointment');False;;False;
('Steven L. Labriola', 'PARTICIPATES_IN', 'Town Clerk Service');False;;False;
('Sir Richard Moon, 1st Baronet', 'BORN_ON', '1814');True;[('Richard Moon', 'BORN_ON', '1814')];True;[('Richard Moon', 'BORN_ON', '1959'), ('Richard Moon', 'BORN_ON', '1783'), ('Richard Moon', 'BORN_ON', '14/07/1843'), ('Richard Moon', 'BORN_ON', '08/01/1954'), ('Richard Moon', 'description', 'Moon, Sir Richard, first baronet (1814–1899), railway company chairman'), ('Richard Moon', 'BORN_ON', '06/09/1979'), ('Richard Moon', 'BORN_ON', '1814'), ('Richard Moon', 'date of birth', '1814')]
('Sir Richard Moon, 1st Baronet', 'DIED_ON', '1899');True;[('Richard Moon', 'DIED_ON', '1899')];True;[('Richard Moon', 'DIED_ON', '1842'), ('Richard Moon', 'DIED_ON', '09/09/1922'), ('Richard Moon', 'DIED_ON', '1977'), ('Richard Moon', 'description', 'Moon, Sir Richard, first baronet (1814–1899), railway company chairman'), ('Richard Moon', 'DIED_ON', '1899'), ('Richard Moon', 'date of death', '1899')]
('Sir Richard Moon, 1st Baronet', 'HAS_OCCUPATION', 'London and North Western Railway');False;;True;[('Richard Moon', 'HAS_OCCUPATION', 'diplomat'), ('Richard Moon', 'occupation', 'diplomat'), ('Richard Moon', 'HAS_OCCUPATION', 'researcher'), ('Richard Moon', 'occupation', 'researcher'), ('Richard Moon', 'HAS_OCCUPATION', 'ice hockey player'), ('Richard Moon', 'occupation', 'ice hockey player')]
('Sir Richard Moon, 1st Baronet', 'PARTICIPATES_IN', 'Chairmanship of Sir Richard Moon');False;;True;[('Richard Moon', 'HAS_SURNAME', 'Moon'), ('Richard Moon', 'family name', 'Moon'), ('Richard Moon', 'given name', 'Richard'), ('Richard Moon', 'label', 'Richard Moon')]
('Daniel McConchie', 'LIVES_IN', 'Hawthorn Woods');False;;False;
('Daniel McConchie', 'HAS_POSITION', 'Illinois');False;;False;
('Daniel McConchie', 'MARRIED_TO', 'Unknown');False;;False;
('Daniel McConchie', 'HAS_MEMBER', 'Unknown');False;;False;
('Daniel McConchie', 'HAS_MEMBER', 'Unknown');False;;False;
('Daniel McConchie', 'PARTICIPATES_IN', 'Motorcycle Crash');False;;False;
('Daniel McConchie', 'IS_A_MEMBER_OF', 'Lake Zurich');False;;False;
('Daniel McConchie', 'IS_A_MEMBER_OF', 'Prague');False;;False;
('Liang Sili', 'BORN_ON', '24/08/1924');True;[('Liang Sili', 'BORN_ON', '24/08/1924')];True;[('Liang Sili', 'BORN_ON', '24/08/1924')]
('Liang Sili', 'DIED_ON', '14/04/2016');True;[('Liang Sili', 'DIED_ON', '14/04/2016')];True;[('Liang Sili', 'DIED_ON', '14/04/2016')]
('Liang Sili', 'HAS_OCCUPATION', 'International Academy of Astronautics');False;;True;[('Liang Sili', 'HAS_OCCUPATION', 'physicist'), ('Liang Sili', 'occupation', 'physicist'), ('Liang Sili', 'HAS_OCCUPATION', 'military flight engineer'), ('Liang Sili', 'occupation', 'military flight engineer')]
('Liang Sili', 'HAS_OCCUPATION', 'Chinese Academy of Sciences');False;;True;[('Liang Sili', 'HAS_NATIONALITY', 'Chinese'), ('Liang Sili', 'HAS_OCCUPATION', 'physicist'), ('Liang Sili', 'occupation', 'physicist'), ('Liang Sili', 'HAS_OCCUPATION', 'military flight engineer'), ('Liang Sili', 'occupation', 'military flight engineer'), ('Liang Sili', 'WON_AWARD', 'Academician of the Chinese Academy of Sciences'), ('Liang Sili', 'award received', 'Academician of the Chinese Academy of Sciences'), ('Liang Sili', 'MEMBER_OF', 'Academic Division of Information Technical Sciences of the Chinese Academy of Sciences'), ('Liang Sili', 'member of', 'Academic Division of Information Technical Sciences of the Chinese Academy of Sciences')]
('Liang Sili', 'HAS_OCCUPATION', 'International Astronautical Federation');False;;True;[('Liang Sili', 'HAS_OCCUPATION', 'physicist'), ('Liang Sili', 'occupation', 'physicist'), ('Liang Sili', 'HAS_OCCUPATION', 'military flight engineer'), ('Liang Sili', 'occupation', 'military flight engineer')]
('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Qichao');False;;True;[('Liang Sili', 'HAS_SURNAME', 'Liang'), ('Liang Sili', 'family name', 'Liang'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sicheng'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sizhuang'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Siyong'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sida'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Shourang')]
('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sicheng');True;[('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sicheng')];True;[('Liang Sili', 'HAS_SURNAME', 'Liang'), ('Liang Sili', 'family name', 'Liang'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sicheng'), ('Liang Sili', 'sibling', 'Liang Sicheng'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sizhuang'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Siyong'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sida'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Shourang')]
('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Siyong');True;[('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Siyong')];True;[('Liang Sili', 'HAS_SURNAME', 'Liang'), ('Liang Sili', 'family name', 'Liang'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sicheng'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sizhuang'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Siyong'), ('Liang Sili', 'sibling', 'Liang Siyong'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Sida'), ('Liang Sili', 'HAS_FAMILY_MEMBER', 'Liang Shourang')]
('Badadungiriguda', 'IS_A_TYPE_OF', 'Odisha');False;;False;
('Badadungiriguda', 'IS_A_TYPE_OF', 'Kalahandi');False;;False;
('Badadungiriguda', 'IS_A_TYPE_OF', 'Karlamunda');False;;False;
('Badadungiriguda', 'LOCATED_IN', 'Bhawanipatna');False;;False;
('Badadungiriguda', 'LOCATED_IN', 'Balangir');False;;False;
('Badadungiriguda', 'LOCATED_IN', 'Bhubaneswar');False;;False;
('St. Sava Church', 'PART_OF', 'St. Sava Serbian Orthodox Church (Douglas, Alaska)');False;;True;[('St. Sava Church', 'label', 'St. Sava Church')]
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (Phoenix, Arizona)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (Jackson, California)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (North Port, Florida)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (St. Petersburg, Florida)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (Joliet, Illinois)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Monastery (Libertyville, Illinois)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (Merrillville, Indiana)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (Cambridge, Massachusetts)');False;;False;
('St. Sava Church', 'PART_OF', 'Saint Sava Serbian Orthodox Church (Saint Paul, Minnesota)');False;;False;
